contrato,produto
1.86853055,CONTROLE
1.330087846,CONTROLE
1.329487631,CONTROLE
1.293157002,POS
1.329741347,CONTROLE
1.323185620,CONTROLE
1.328939779,CONTROLE
1.329689549,CONTROLE
1.313624964,CONTROLE
1.327530690,CONTROLE
1.306839216,POS
1.78253111,CONTROLE
1.324871900,CONTROLE
1.80058147,CONTROLE
1.336707701,CONTROLE
1.339301903,CONTROLE
1.334539309,POS
1.325297090,CONTROLE
1.337570263,CONTROLE
1.334182099,CONTROLE
1.300192663,CONTROLE
1.292359542,POS
1.339751389,CONTROLE
1.338231040,CONTROLE
1.338026621,CONTROLE
1.339167296,CONTROLE
1.331646422,POS
1.337797638,CONTROLE
1.328546385,CONTROLE
1.305232863,POS
1.335513123,CONTROLE
7.2034250,CORPORATE
1.334069927,CONTROLE
1.331170668,CONTROLE
1.320947220,POS
1.333460173,POS
1.324665224,CONTROLE
1.331326269,POS
1.324394413,POS
1.293496908,CONTROLE
1.330205470,CONTROLE
1.314536045,CONTROLE
1.329907441,CONTROLE
1.337583084,CONTROLE
1.336710940,CONTROLE
1.66167220,CONTROLE
1.338864887,CONTROLE
1.338333964,CONTROLE
1.318822791,POS
1.335703631,CONTROLE
1.334637416,CONTROLE
1.332606750,LIVE
1.314840175,CONTROLE
1.336411588,CONTROLE
1.329897422,CONTROLE
1.331153975,CONTROLE
1.338698408,CONTROLE
1.335221697,CONTROLE
1.334786946,POS
1.336524894,CONTROLE
1.331986299,CONTROLE
1.329329800,CONTROLE
1.329357244,CONTROLE
1.331489543,CONTROLE
1.329554946,POS
1.336138231,POS
1.328150420,CONTROLE
1.337107686,CONTROLE
1.314158727,POS
1.337236130,LIVE
1.334871638,CONTROLE
1.337510470,CONTROLE
1.337705966,CONTROLE
1.321747154,POS
1.339536481,CONTROLE
1.337851313,CONTROLE
1.338229568,CONTROLE
1.338213352,CONTROLE
1.319872830,CONTROLE
1.339720479,CONTROLE
1.83147048,CONTROLE
1.339570352,CONTROLE
1.262789100,CONTROLE
1.339061941,POS
1.339300005,POS
1.65098154,POS
1.334299578,CONTROLE
1.311357809,CONTROLE
1.335245873,CONTROLE
1.86986558,CONTROLE
1.336123091,CONTROLE
1.336115819,CONTROLE
1.77624842,CONTROLE
1.326122774,LIVE
1.333873660,CONTROLE
1.336085203,CONTROLE
1.335804956,CONTROLE
1.313877746,POS
1.337661978,CONTROLE
1.335861529,CONTROLE
1.314188307,POS
1.322089700,CONTROLE
1.319108928,CONTROLE
1.336047152,CONTROLE
1.336367927,CONTROLE
1.79154784,CONTROLE
1.335468371,CONTROLE
1.335188072,CONTROLE
1.335187187,CONTROLE
1.335882564,CONTROLE
1.334680590,CONTROLE
1.337511270,POS
1.332735541,CONTROLE
1.329047391,POS
1.329073212,CONTROLE
1.334350862,CONTROLE
1.334926623,CONTROLE
1.333845448,CONTROLE
1.323546432,POS
1.317257434,POS
1.333697716,CONTROLE
1.334995369,CONTROLE
1.335015964,CONTROLE
1.335138332,CONTROLE
1.328391006,CONTROLE
1.334044943,CONTROLE
1.332610653,CONTROLE
1.292534786,CONTROLE
1.292846304,POS
1.292845102,CONTROLE
1.334091440,CONTROLE
1.88129969,FIXO
1.333705412,CONTROLE
1.70693852,CONTROLE
1.333027066,CONTROLE
1.331196638,CONTROLE
1.333168122,CONTROLE
1.329790597,CONTROLE
1.263266336,CONTROLE
1.332158637,CONTROLE
1.323485676,LIVE
1.327870372,LIVE
1.331862346,CONTROLE
1.79118219,FIXO
1.294276239,CONTROLE
1.332612904,CONTROLE
1.296757646,POS
1.329492884,POS
1.332493926,CONTROLE
1.332402641,LIVE
1.84225752,CONTROLE
1.328950836,CONTROLE
1.330694225,CONTROLE
1.330417915,CONTROLE
1.330319846,CONTROLE
1.331598024,POS
1.65159680,LIVE
1.331373496,POS
1.324889830,CONTROLE
1.319362129,POS
1.329684877,CONTROLE
1.88185306,LIVE
1.328831984,LIVE
1.326447179,POS
1.330158630,CONTROLE
1.329563689,CONTROLE
1.322366311,CONTROLE
1.73902157,CONTROLE
1.329463312,CONTROLE
1.328957572,CONTROLE
1.62911886,CONTROLE
1.327457202,CONTROLE
1.327072726,CONTROLE
1.338326819,CONTROLE
1.81374213,CONTROLE
1.328775762,CONTROLE
1.76750677,POS
1.335377599,CONTROLE
1.320203683,POS
1.300228570,POS
1.328239042,LIVE
1.335174332,CONTROLE
1.72858724,CONTROLE
1.336035535,CONTROLE
1.312711803,POS
1.334560483,CONTROLE
1.330896506,CONTROLE
1.293253021,POS
1.322465364,CONTROLE
1.328974229,CONTROLE
1.328974463,CONTROLE
1.333850215,CONTROLE
1.313848520,CONTROLE
1.337130134,CONTROLE
1.334220649,CONTROLE
1.336700138,CONTROLE
1.326720736,CONTROLE
1.336076052,CONTROLE
1.334457322,CONTROLE
1.333883652,CONTROLE
1.75105945,CONTROLE
1.333485467,CONTROLE
1.268022424,LIVE
1.321394287,CONTROLE
1.333036865,CONTROLE
1.322970278,CONTROLE
1.331569047,POS
1.339350537,CONTROLE
1.333715862,CONTROLE
1.291696905,CONTROLE
1.328143967,CONTROLE
1.329503667,POS
1.330661081,CONTROLE
1.319850486,POS
1.329403443,CONTROLE
1.328975987,CONTROLE
1.321769951,CONTROLE
1.336835399,CONTROLE
1.334850795,CONTROLE
1.287189228,CONTROLE
1.329967068,CONTROLE
1.325163631,POS
1.329072102,POS
1.329071640,POS
1.336248255,CONTROLE
1.329255919,CONTROLE
1.338162323,CONTROLE
1.337403671,CONTROLE
1.337347308,POS
1.336406902,CONTROLE
1.78681989,POS
1.262299043,CONTROLE
1.338979325,CONTROLE
7.1402053,CORPORATE
7.1987836,CORPORATE
1.336271343,CONTROLE
1.69493670,CONTROLE
1.292676928,CONTROLE
1.337987151,CONTROLE
1.326998384,CONTROLE
1.336327083,POS
1.337224565,CONTROLE
1.79291287,POS
1.337765474,POS
1.335245581,CONTROLE
1.73257790,CONTROLE
1.324547415,LIVE
1.331780068,CONTROLE
1.337491844,CONTROLE
1.336894480,CONTROLE
1.82543344,POS
1.330426623,CONTROLE
1.295952292,CONTROLE
1.315427276,POS
1.327072110,CONTROLE
1.336169621,CONTROLE
1.340345086,CONTROLE
1.332660660,CONTROLE
1.340616919,CONTROLE
1.339755011,CONTROLE
1.335839811,POS
1.328699034,POS
1.332461094,CONTROLE
1.332182211,CONTROLE
1.327016183,CONTROLE
1.333278700,CONTROLE
1.330422388,CONTROLE
1.316300610,LIVE
1.76736803,LIVE
1.334879607,CONTROLE
1.323617756,POS
1.338183745,CONTROLE
1.336905239,CONTROLE
1.333538924,CONTROLE
1.80437803,CONTROLE
1.331948456,CONTROLE
1.86425226,CONTROLE
1.337361894,CONTROLE
1.333263735,CONTROLE
1.331868993,CONTROLE
1.336239390,POS
1.330929019,CONTROLE
1.335575237,CONTROLE
1.338331891,CONTROLE
1.335305281,CONTROLE
1.339638571,CONTROLE
1.337103415,CONTROLE
1.331103995,POS
1.336594600,CONTROLE
1.322930003,CONTROLE
1.336656621,CONTROLE
1.328668018,CONTROLE
1.330094631,POS
1.331736029,CONTROLE
1.327171005,LIVE
1.329469504,CONTROLE
1.329357301,CONTROLE
1.75685505,CONTROLE
1.338774033,CONTROLE
1.331688542,LIVE
1.334249128,CONTROLE
1.329065827,CONTROLE
1.59394118,CONTROLE
1.325082161,CONTROLE
1.322940226,CONTROLE
1.328421469,CONTROLE
1.340824655,LIVE
1.335950431,CONTROLE
1.334176773,CONTROLE
1.334366049,CONTROLE
1.317659109,LIVE
1.333930764,POS
1.325889054,CONTROLE
1.338859361,CONTROLE
1.335696547,CONTROLE
1.323251442,POS
1.278816508,POS
1.332568170,CONTROLE
1.330552113,CONTROLE
1.330443618,POS
1.337418748,CONTROLE
1.335920421,CONTROLE
1.334062611,CONTROLE
1.332416946,CONTROLE
1.323587344,CONTROLE
1.331574640,CONTROLE
1.333324876,CONTROLE
1.332208135,CONTROLE
1.332017665,CONTROLE
1.316464466,POS
1.333679073,CONTROLE
1.327443337,CONTROLE
1.333902349,POS
1.335637809,LIVE
1.335637809,LIVE
1.331221029,POS
1.338567248,LIVE
1.335087715,POS
1.330394630,CONTROLE
1.286669697,CONTROLE
1.331041885,CONTROLE
1.331493792,CONTROLE
1.338406115,CONTROLE
1.334217451,LIVE
1.50314786,CONTROLE
1.337264330,CONTROLE
1.268957656,CONTROLE
1.315193982,CONTROLE
1.336493025,CONTROLE
1.331417824,POS
1.330222412,CONTROLE
1.86417125,CONTROLE
1.337775407,CONTROLE
1.331600535,CONTROLE
1.336710757,CONTROLE
1.337960535,CONTROLE
1.339077282,CONTROLE
1.339988953,POS
1.334303268,POS
1.335546414,CONTROLE
1.334405897,CONTROLE
1.330353505,POS
1.65114801,CONTROLE
1.324994514,CONTROLE
1.333199696,POS
1.327883405,POS
1.330946498,CONTROLE
1.330327180,CONTROLE
1.313548877,CONTROLE
1.261837016,CONTROLE
1.265305495,LIVE
1.327791838,CONTROLE
1.331877530,CONTROLE
1.264586645,POS
1.327880160,CONTROLE
1.337543792,CONTROLE
1.334285981,CONTROLE
1.317209926,POS
1.325418509,CONTROLE
1.334048870,CONTROLE
1.329449010,CONTROLE
1.327303221,CONTROLE
1.329799351,LIVE
1.319002382,CONTROLE
1.327644214,CONTROLE
1.320618477,CONTROLE
1.59889537,CONTROLE
1.313475592,POS
1.336588783,POS
1.80748140,CONTROLE
1.80827717,CONTROLE
1.331377085,CONTROLE
1.329271027,POS
1.339332460,CONTROLE
1.338437320,CONTROLE
1.338914499,CONTROLE
1.326498336,POS
1.329424198,CONTROLE
1.327022559,CONTROLE
1.330947657,CONTROLE
1.339066510,CONTROLE
1.330141435,CONTROLE
1.329034509,CONTROLE
1.337115417,CONTROLE
1.338887899,CONTROLE
1.87061921,LIVE
1.317198001,CONTROLE
1.325849927,CONTROLE
1.335155232,CONTROLE
1.331107873,CONTROLE
1.323622154,CONTROLE
1.320468377,POS
1.337085044,CONTROLE
1.339083170,POS
1.316407011,LIVE
1.333858923,CONTROLE
1.332018603,LIVE
1.81088380,CONTROLE
1.328183677,CONTROLE
1.335205200,CONTROLE
1.322828544,CONTROLE
1.320314464,CONTROLE
1.264617630,CONTROLE
1.338310412,CONTROLE
1.331106339,CONTROLE
1.323051287,CONTROLE
1.336708185,CONTROLE
1.320467330,POS
1.72129209,CONTROLE
1.339046460,CONTROLE
1.65549768,POS
1.261619348,CONTROLE
1.87244207,CONTROLE
1.319603102,LIVE
1.336801130,POS
1.336789892,CONTROLE
1.333518121,CONTROLE
1.332615035,CONTROLE
1.337778405,CONTROLE
1.337424447,CONTROLE
1.332935285,CONTROLE
1.330616108,CONTROLE
1.339431897,CONTROLE
1.320843824,CONTROLE
1.337281760,CONTROLE
1.327105392,CONTROLE
1.333434242,POS
1.315236920,CONTROLE
1.338823986,CONTROLE
1.340768557,CONTROLE
1.291729279,LIVE
1.334309847,CONTROLE
1.334235538,CONTROLE
1.339002190,CONTROLE
1.339542216,CONTROLE
1.335563968,CONTROLE
1.339469901,CONTROLE
1.333734690,POS
1.337755596,CONTROLE
1.339041405,CONTROLE
1.340636209,CONTROLE
1.339334482,CONTROLE
1.321433520,POS
1.326120333,POS
1.337290219,CONTROLE
1.332238900,LIVE
1.262781733,POS
1.336505413,CONTROLE
1.335653811,POS
1.330823256,CONTROLE
1.336504157,POS
1.336095203,POS
1.335557328,CONTROLE
1.316087028,CONTROLE
1.319963051,CONTROLE
1.335533985,CONTROLE
1.335872590,CONTROLE
1.335663251,CONTROLE
1.332835357,CONTROLE
1.335746356,CONTROLE
1.334178644,CONTROLE
1.334679403,LIVE
1.324746648,CONTROLE
1.334476251,CONTROLE
1.335153413,CONTROLE
1.334366081,POS
1.331056903,CONTROLE
1.333852982,CONTROLE
1.332815309,CONTROLE
1.333710231,CONTROLE
1.333878157,POS
1.331415334,CONTROLE
1.334283265,CONTROLE
1.333730035,CONTROLE
1.333939855,CONTROLE
1.264941319,CONTROLE
1.332341510,POS
1.332841009,POS
1.330072584,CONTROLE
1.332947092,CONTROLE
1.315136905,POS
1.332124038,CONTROLE
1.321537481,CONTROLE
1.330082971,CONTROLE
1.331759747,CONTROLE
1.305093842,POS
1.331230068,POS
1.322192139,POS
1.262205777,CONTROLE
1.330439114,POS
1.294428906,CONTROLE
1.329527826,CONTROLE
1.261334281,FIXO
1.329275035,CONTROLE
1.330712729,CONTROLE
1.329877053,LIVE
1.44140123,CONTROLE
1.328593420,POS
1.296663288,CONTROLE
1.328357887,LIVE
1.322968049,CONTROLE
1.337054180,CONTROLE
1.264966933,LIVE
1.339294444,CONTROLE
1.332962350,POS
1.88523347,CONTROLE
1.337552918,CONTROLE
1.336235752,CONTROLE
1.336674451,CONTROLE
1.333533387,CONTROLE
1.332382063,POS
1.330261187,CONTROLE
1.333660437,CONTROLE
1.86300038,CONTROLE
1.269869147,CONTROLE
1.333067936,CONTROLE
1.334940889,LIVE
1.334826076,CONTROLE
1.329451227,CONTROLE
1.337715035,CONTROLE
1.335126759,CONTROLE
1.318824178,POS
1.334323981,CONTROLE
1.333014670,CONTROLE
1.55816117,CONTROLE
1.337693379,CONTROLE
1.336859043,CONTROLE
1.330122067,CONTROLE
1.334807102,CONTROLE
1.331475217,CONTROLE
1.333261430,CONTROLE
1.337165331,CONTROLE
1.330660490,CONTROLE
1.328724586,CONTROLE
1.73678078,CONTROLE
1.336487770,CONTROLE
1.56964919,POS
1.339608862,CONTROLE
1.338892186,CONTROLE
1.331033842,CONTROLE
1.330018469,CONTROLE
1.338534392,CONTROLE
1.340602900,CONTROLE
1.311120509,CONTROLE
1.86223918,CONTROLE
1.331893275,POS
1.328463123,CONTROLE
1.339164629,CONTROLE
1.334252488,CONTROLE
1.340596999,CONTROLE
1.334428366,CONTROLE
1.334419392,POS
1.329942855,CONTROLE
7.2026488,CORPORATE
1.335251151,CONTROLE
1.336838529,CONTROLE
1.45186396,POS
1.336780241,CONTROLE
1.331525918,POS
1.333687052,CONTROLE
1.338258330,CONTROLE
1.336109694,CONTROLE
1.337429428,CONTROLE
1.337672280,CONTROLE
1.338778340,POS
1.335371055,CONTROLE
1.325057491,CONTROLE
1.330682292,CONTROLE
1.328470059,LIVE
1.335173675,CONTROLE
1.333846110,CONTROLE
1.328361002,CONTROLE
1.338973760,CONTROLE
1.335180639,CONTROLE
1.329065247,CONTROLE
1.336582347,CONTROLE
1.338369455,CONTROLE
1.334954424,CONTROLE
1.332234706,CONTROLE
1.332026990,CONTROLE
1.329684024,CONTROLE
1.340556916,CONTROLE
1.329123807,CONTROLE
1.332587129,CONTROLE
1.326094529,CONTROLE
1.320211809,POS
1.337849570,CONTROLE
1.325346639,POS
1.335734708,LIVE
1.331620060,CONTROLE
1.306769800,CONTROLE
1.333681869,CONTROLE
1.334912775,CONTROLE
1.86297329,CONTROLE
1.63507184,POS
1.86187675,CONTROLE
1.335125608,LIVE
1.319244063,CONTROLE
1.334985323,CONTROLE
1.328449871,POS
1.337268951,CONTROLE
1.336507299,CONTROLE
1.338310117,CONTROLE
1.336853490,LIVE
1.339721352,POS
1.335002274,CONTROLE
1.335277948,CONTROLE
1.335575769,CONTROLE
1.335067418,CONTROLE
1.318814307,POS
1.332269050,CONTROLE
1.318240029,CONTROLE
1.48803349,CONTROLE
1.322244316,CONTROLE
1.334855049,CONTROLE
1.317197038,CONTROLE
1.334399435,CONTROLE
1.319452661,POS
1.334672992,CONTROLE
1.332881558,CONTROLE
1.333661248,CONTROLE
1.330987382,CONTROLE
1.330986329,CONTROLE
1.290221188,LIVE
1.330780737,CONTROLE
1.330087764,CONTROLE
1.329535179,CONTROLE
1.329174560,LIVE
1.328847412,CONTROLE
1.75909372,CONTROLE
1.336652987,CONTROLE
1.340169302,CONTROLE
1.342031294,LIVE
1.336605367,CONTROLE
1.336278749,CONTROLE
1.334793577,POS
1.329479419,CONTROLE
1.337172735,CONTROLE
1.329768297,CONTROLE
1.330994519,CONTROLE
1.340518229,CONTROLE
1.336381425,POS
1.336499395,CONTROLE
1.334546603,CONTROLE
1.337934114,CONTROLE
1.337048595,CONTROLE
1.87972288,LIVE
1.328617215,CONTROLE
1.321198930,CONTROLE
1.328082462,CONTROLE
1.334794003,CONTROLE
1.330326363,CONTROLE
1.334150964,CONTROLE
1.320489951,POS
1.335367538,POS
1.317829917,CONTROLE
1.325497635,CONTROLE
1.329948692,CONTROLE
1.332918692,POS
1.333826260,CONTROLE
1.337711176,CONTROLE
1.314765773,POS
1.331020760,CONTROLE
1.336017724,CONTROLE
1.332826811,CONTROLE
1.318640663,CONTROLE
1.334013752,CONTROLE
1.332998330,CONTROLE
1.311734513,CONTROLE
1.338721830,LIVE
1.323477964,CONTROLE
1.339883362,CONTROLE
1.335308874,CONTROLE
1.331237292,CONTROLE
7.1998230,CORPORATE
1.331704099,LIVE
1.331809837,CONTROLE
1.335758939,POS
1.338757463,CONTROLE
7.2063758,CORPORATE
1.332717718,CONTROLE
1.332981082,CONTROLE
1.332375791,LIVE
1.336296060,CONTROLE
1.314724504,CONTROLE
1.83818622,CONTROLE
1.340087269,CONTROLE
1.328152217,CONTROLE
1.335452013,CONTROLE
1.326309206,POS
1.330182408,CONTROLE
1.338131967,CONTROLE
1.335756876,CONTROLE
1.336273023,CONTROLE
1.334641797,CONTROLE
1.76172895,CONTROLE
1.340534639,CONTROLE
1.274431363,CONTROLE
1.334727280,CONTROLE
1.338397930,CONTROLE
1.324194111,CONTROLE
1.327605295,LIVE
1.297443331,CONTROLE
1.333284518,POS
1.332017634,CONTROLE
1.319429987,CONTROLE
1.330477188,CONTROLE
1.319147181,CONTROLE
1.337604589,CONTROLE
1.328596885,CONTROLE
1.332847288,CONTROLE
1.335331943,CONTROLE
7.2066192,CORPORATE
1.338426246,CONTROLE
1.315359041,CONTROLE
1.340830354,LIVE
7.2061648,CORPORATE
1.338456785,CONTROLE
1.315298247,CONTROLE
1.320569347,CONTROLE
1.331268051,CONTROLE
7.1070454,CORPORATE
1.331923300,POS
1.334519281,CONTROLE
1.335370551,CONTROLE
1.337842425,CONTROLE
1.337539221,CONTROLE
1.335453723,CONTROLE
1.339799719,CONTROLE
1.329150675,CONTROLE
1.315302329,CONTROLE
1.314394117,LIVE
1.329585397,CONTROLE
7.2098126,CORPORATE
1.338812044,CONTROLE
1.288743822,CONTROLE
1.66764502,LIVE
1.331911081,CONTROLE
1..339430283,CONTROLE
1.78670465,CONTROLE
1.337756994,CONTROLE
1.339129644,CONTROLE
1.321375366,CONTROLE
1.82298231,FIXO
1.292441461,LIVE
1.338284105,CONTROLE
1.331620721,POS
1.330531541,CONTROLE
1.340566696,LIVE
1.334712313,CONTROLE
1.318955867,LIVE
1.338799084,CONTROLE
1.314226182,CONTROLE
1.316270217,CONTROLE
1.313702071,CONTROLE
1.329104510,CONTROLE
1.328505240,LIVE
1.334416461,CONTROLE
1.313974038,POS
1.63208765,POS
1.326020295,CONTROLE
1.338569994,CONTROLE
1.323958404,CONTROLE
1.308118699,POS
7.1542449,CORPORATE
7.2052870,CORPORATE
1.75809141,CONTROLE
1.75810678,CONTROLE
1.330627469,CONTROLE
1.261609893,LIVE
1.315397372,CONTROLE
1.335847004,CONTROLE
1.337592738,CONTROLE
1.324038865,CONTROLE
1.330012573,POS
1.328174223,CONTROLE
1.338893038,CONTROLE
1.333668808,CONTROLE
1.79698341,CONTROLE
1.80317136,CONTROLE
7.2106948,CORPORATE
1.339478495,CONTROLE
1.336889269,POS
1.264958260,CONTROLE
7.2077624,CORPORATE
7.1949043.10,CONTROLE
1.331067944,CONTROLE
1.333914977,CONTROLE
1.334882352,CONTROLE
1.326182034,POS
1.321347933,CONTROLE
1.274421663,CONTROLE
1.338956521,CONTROLE
1.276911724,POS
1.339502837,CONTROLE
1.330509079,POS
1.336453094,CONTROLE
1.329233948,CONTROLE
1.325494062,CONTROLE
1.332618370,POS
1.329204542,POS
1..337522237,CONTROLE
1.336435542,CONTROLE
7.1936786.10,CORPORATE
1.73968068,POS
1.334523213,CONTROLE
1.333029965,CONTROLE
1.321934073,CONTROLE
1.80217470,LIVE
1.330934670,CONTROLE
1.336980343,CONTROLE
1.338256040,CONTROLE
1.320489756,CORPORATE
7.196042910,CORPORATE
7.2065052.10,CORPORATE
7.206505210,CORPORATE
1.330528947,CONTROLE
1.333321594,CONTROLE
1.333875193,CONTROLE
1.293746436,CONTROLE
1.336067779,CONTROLE
1.338320008,CONTROLE
1.338318778,CONTROLE
1.329370615,CONTROLE
1.332103895,CONTROLE
1.330038779,CONTROLE
7.180984210,FIXO
7.205254010,CORPORATE
7.1848507,CORPORATE
1.337578785,CONTROLE
1.332385123,CONTROLE
1.88196200,CONTROLE
1.323795882,CONTROLE
1.45381956,CONTROLE
1.338197386,CONTROLE
1.337424505,CONTROLE
1.334259476,CONTROLE
1.339573729,CONTROLE
1.319813750,LIVE
7.1985722,CORPORATE
1.67905214,CONTROLE
1.338151625,CONTROLE
1.331212251,CONTROLE
1.333861320,CONTROLE
1.261407846,POS
1.79208417,CONTROLE
1.337584759,CONTROLE
1.337585578,CONTROLE
1.319424996,CONTROLE
1.338345246,CONTROLE
1.333196812,CONTROLE
1.330192389,CONTROLE
1.88184371,CONTROLE
1.83734101,CONTROLE
1.330454416,CONTROLE
1.335194227,CONTROLE
1.336036371,CONTROLE
1.335251412,CONTROLE
1..335251412,CONTROLE
1.329098490,CONTROLE
1.326091440,LIVE
1.330554926,CONTROLE
1.341351519,CONTROLE
1.328544581,CONTROLE
1.333250570,CONTROLE
1.330027439,CONTROLE
1.339532896,CONTROLE
1.336342176,CONTROLE
1.334445985,CONTROLE
1.334120965,CONTROLE
1.330174147,CONTROLE
1.330635742,POS
1.336529277,CONTROLE
1.327151527,CONTROLE
1.327069871,CONTROLE
1.299482236,CONTROLE
1.339688824,CONTROLE
1.335396296,CONTROLE
1.77350879,CONTROLE
1.328260786,POS
1.307656078,CONTROLE
7.2051208,CORPORATE
7.1647940,CORPORATE
1.80926434,FIXO
7.194218510,CONTROLE
7.1995880,CORPORATE
7.1959805.10,CORPORATE
7.195980510,POS
7.1964361,CORPORATE
7.193794010,CONTROLE
1.320141540,OI
7.1982470,CONTROLE
7.1715586,CORPORATE
7.2119629,CORPORATE
1.334378726,CONTROLE
1.339827135,CONTROLE
1.331450246,POS
1.339649022,CONTROLE
1.331015674,CONTROLE
1.316678562,CONTROLE
1.338391725,POS
1.79827960,CONTROLE
1.338378886,CONTROLE
1.332177883,LIVE
1.38657952,CONTROLE
1.338978456,CONTROLE
1.331872315,CONTROLE
1.330320620,CONTROLE
1.320046091,CONTROLE
1.262770166,CONTROLE
7.1968396,CORPORATE
7.1179362,CONTROLE
7.2065755,CORPORATE
1.297599262,CONTROLE
1.317581397,CONTROLE
1.334302318,CONTROLE
1.331234943,CONTROLE
1.327440654,LIVE
1.72119875,CONTROLE
1.333781644,CONTROLE
1.338540250,CONTROLE
1.338976197,CONTROLE
1.339874977,CONTROLE
1.315896809,CONTROLE
1.335290458,CONTROLE
1.335287959,CONTROLE
1.336604727,CONTROLE
1.332022525,CONTROLE
1.330236659,CONTROLE
1.318206015,CONTROLE
1.331042992,LIVE
1.75990925,CONTROLE
1.75990924,CONTROLE
1.75356982,CONTROLE
1.321915614,CONTROLE
1.336145528,CONTROLE
1.329985521,CONTROLE
1.337699525,CONTROLE
1.329957299,CONTROLE
1.340324172,CONTROLE
1.335475322,CONTROLE
1.336157247,CONTROLE
1.335636005,CONTROLE
1.335642294,CONTROLE
1.264970045,CONTROLE
1.292304214,CONTROLE
1.329757951,CONTROLE
1.316131461,CONTROLE
1.317157551,CONTROLE
1.337534381,CONTROLE
1.330431666,CONTROLE
1.338249807,CONTROLE
1.336852351,CONTROLE
1.319222894,CONTROLE
7.2067180,CORPORATE
1.336335910,CONTROLE
1.336187854,CONTROLE
1.334270592,CONTROLE
1.330960661,CONTROLE
1.329909557,POS
1.261791079,CONTROLE
1.87743544,CONTROLE
1.320678975,CONTROLE
1.330972474,POS
1.337220748,LIVE
1.333433651,CONTROLE
1.337986536,CONTROLE
1.339205637,CONTROLE
1.339880790,CONTROLE
1.339881676,CONTROLE
1.339886263,CONTROLE
1.338479198,CONTROLE
1.337370561,CONTROLE
1.337368375,CONTROLE
1.332080807,POS
1.335612699,CONTROLE
1.331950862,POS
1.334194796,CONTROLE
1.334979994,LIVE
1.333458259,CONTROLE
1.332145245,CONTROLE
1.332063039,CONTROLE
1.331665155,CONTROLE
1.331584673,LIVE
1.332073004,LIVE
1.331928750,CONTROLE
1.331929133,CONTROLE
1.329782846,CONTROLE
1.322479953,LIVE
1.330049991,CONTROLE
1.328715724,CONTROLE
1.334302644,CONTROLE
1.337006782,CONTROLE
1.330620507,CONTROLE
1.302371030,CONTROLE
1.316032094,CONTROLE
1.327329120,LIVE
1.338811963,CONTROLE
1.329486534,CONTROLE
1.339121537,CONTROLE
1.332201850,CONTROLE
1.331162680,CONTROLE
1.336495530,CONTROLE
1.324177334,LIVE
1.331337376,POS
1.334416335,CONTROLE
1.336775758,CONTROLE
1.330205891,CONTROLE
1.339978355,LIVE
1.274431711,POS
1.330650518,CONTROLE
1.334369698,POS
1.337277697,CONTROLE
1.82964946,CONTROLE
1.330225775,LIVE
1.333552168,LIVE
1.338867774,CONTROLE
1.336262510,CONTROLE
1.334202197,CONTROLE
1.340508920,POS
1.340830286,CONTROLE
1.333746807,CONTROLE
1.335629856,CONTROLE
1.315037490,POS
1.82861885,LIVE
1.315546864,CONTROLE
1.336379210,CONTROLE
1.324531531,POS
1.338330287,CONTROLE
1.331548132,CONTROLE
1.277483612,POS
1.263016826,LIVE
1.331246002,CONTROLE
1.329897323,CONTROLE
1.339276762,CONTROLE
1.336073204,CONTROLE
1.340912363,CONTROLE
1.332110302,CONTROLE
1.313567457,CONTROLE
1.68956276,POS
1.327250578,CONTROLE
1.334845121,CONTROLE
1.335206265,CONTROLE
1.313209492,CONTROLE
1.330472527,CONTROLE
1.328348390,CONTROLE
1.337794586,CONTROLE
1.326181855,CONTROLE
1.336702982,CONTROLE
1.330048309,LIVE
1.331588378,CONTROLE
1.330388925,CONTROLE
1.338651410,CONTROLE
1.330929641,CONTROLE
1.335019954,CONTROLE
1.329166741,CONTROLE
1.328316049,CONTROLE
1.336192436,CONTROLE
1.336146665,CONTROLE
1.329928280,POS
1.332797401,CONTROLE
1.329099610,POS
1.337649764,CONTROLE
1.83285341,LIVE
1.334278634,CONTROLE
1.333214231,POS
1.333504768,CONTROLE
1.296581177,CONTROLE
1.335452427,POS
1.339575854,CONTROLE
1.334114481,CONTROLE
1.333557190,CONTROLE
1.336650646,CONTROLE
1.337652384,CONTROLE
1.333263614,CONTROLE
1.87966964,CONTROLE
1.334651860,CONTROLE
1.319201186,CONTROLE
1.261058906,CONTROLE
1.332694814,POS
1.339453629,CONTROLE
1.326033974,POS
1.335371163,CONTROLE
1.333615898,POS
1.331353725,CONTROLE
1.334839138,CONTROLE
1.325869780,CONTROLE
1.337505453,CONTROLE
1.322837518,CONTROLE
1.324058272,LIVE
1.315131154,POS
1.332648405,LIVE
1.318298244,POS
1.320820244,CONTROLE
1.337070749,CONTROLE
1.337524068,CONTROLE
1.335470336,CONTROLE
1.329197474,CONTROLE
1.338245661,CONTROLE
1.333231032,CONTROLE
1.293430556,CONTROLE
1.339495431,CONTROLE
1.315486739,LIVE
1.334080358,CONTROLE
1.314140587,CONTROLE
1.321543918,CONTROLE
1.336666630,Controle
1.319046823,POS
1.326224452,LIVE
1.326224295,LIVE
1.333676339,CONTROLE
1.336700405,CONTROLE
1.338133273,CONTROLE
1.331859721,CONTROLE
1.338852760,CONTROLE
7.2082971,CORPORATE
6.76635111,CORPORATE
7.2095588,CORPORATE
7.2057708,CORPORATE
7.2053027,CORPORATE
