contrato,bloqueio
1.76105467,MIGRACAO INDEVIDA
1.76116460,MIGRACAO INDEVIDA
1.76138792,MIGRACAO INDEVIDA
1.76616836,MIGRACAO INDEVIDA
1.328017600,MIGRACAO INDEVIDA
1.80312527,MIGRACAO INDEVIDA
1.80312532,MIGRACAO INDEVIDA
1.320475421,MIGRACAO INDEVIDA
1.325660154,MIGRACAO INDEVIDA
1.279827389,MIGRACAO INDEVIDA
1.317248003,MIGRACAO INDEVIDA
1.262188145,MIGRACAO INDEVIDA
1.325167774,MIGRACAO INDEVIDA
1.329905591,MIGRACAO INDEVIDA
1.320871601,MIGRACAO INDEVIDA
1.261144442,MIGRACAO INDEVIDA
1.271312052,MIGRACAO INDEVIDA
1.86578988,MIGRACAO INDEVIDA
1.87006657,MIGRACAO INDEVIDA
1.314886283,MIGRACAO INDEVIDA
1.64940639,MIGRACAO INDEVIDA
1.319808194,MIGRACAO INDEVIDA
1.81509648,MIGRACAO INDEVIDA
1.81140858,MIGRACAO INDEVIDA
1.85642100,MIGRACAO INDEVIDA
1.333137407,MIGRACAO INDEVIDA
1.295725143,MIGRACAO INDEVIDA
1.316564444,MIGRACAO INDEVIDA
1.322889232,MIGRACAO INDEVIDA
1.262765525,MIGRACAO INDEVIDA
1.291939133,MIGRACAO INDEVIDA
1.334766426,MIGRACAO INDEVIDA
1.320432210,MIGRACAO INDEVIDA
1.309984354,MIGRACAO INDEVIDA
1.85747172,MIGRACAO INDEVIDA
1.332681058,MIGRACAO INDEVIDA
1.316507365,MIGRACAO INDEVIDA
1.264646871,MIGRACAO INDEVIDA
1.51990141,MIGRACAO INDEVIDA
1.313465335,MIGRACAO INDEVIDA
1.315589145,MIGRACAO INDEVIDA
1.317104055,MIGRACAO INDEVIDA
1.77134035,MIGRACAO INDEVIDA
1.84289134,MIGRACAO INDEVIDA
1.263606027,MIGRACAO INDEVIDA
1.43492829,MIGRACAO INDEVIDA
1.265189224,MIGRACAO INDEVIDA
1.313887016,MIGRACAO INDEVIDA
1.318231940,MIGRACAO INDEVIDA
1.300329900,MIGRACAO INDEVIDA
1.317018328,MIGRACAO INDEVIDA
1.85551886,MIGRACAO INDEVIDA
1.88114227,MIGRACAO INDEVIDA
1.68325082,MIGRACAO INDEVIDA
1.68325078,MIGRACAO INDEVIDA
1.67641515,MIGRACAO INDEVIDA
1.88227940,MIGRACAO INDEVIDA
1.323973383,MIGRACAO INDEVIDA
1.84327337,MIGRACAO INDEVIDA
1.308623705,MIGRACAO INDEVIDA
1.313510690,MIGRACAO INDEVIDA
1.85677710,MIGRACAO INDEVIDA
1.324847147,MIGRACAO INDEVIDA
1.293365231,MIGRACAO INDEVIDA
1.76830862,MIGRACAO INDEVIDA
1.315477528,MIGRACAO INDEVIDA
1.317517410,MIGRACAO INDEVIDA
1.329556448,MIGRACAO INDEVIDA
1.88663033,MIGRACAO INDEVIDA
1.72165151,MIGRACAO INDEVIDA
1.317896676,MIGRACAO INDEVIDA
1.67589462,MIGRACAO INDEVIDA
1.332122554,MIGRACAO INDEVIDA
1.75580236,MIGRACAO INDEVIDA
1.331660304,MIGRACAO INDEVIDA
1.85669702,MIGRACAO INDEVIDA
1.88528092,MIGRACAO INDEVIDA
1.321432128,MIGRACAO INDEVIDA
1.336538349,MIGRACAO INDEVIDA
1.323365012,MIGRACAO INDEVIDA
1.319160668,MIGRACAO INDEVIDA
1.274039559,MIGRACAO INDEVIDA
1.313622286,MIGRACAO INDEVIDA
1.268014223,MIGRACAO INDEVIDA
1.313438669,MIGRACAO INDEVIDA
1.314155331,MIGRACAO INDEVIDA
1.75617176,MIGRACAO INDEVIDA
1.80331190,MIGRACAO INDEVIDA
1.333702923,MIGRACAO INDEVIDA
1.83157046,MIGRACAO INDEVIDA
1.327987515,MIGRACAO INDEVIDA
1.83349546,MIGRACAO INDEVIDA
1.293956636,MIGRACAO INDEVIDA
1.329407610,MIGRACAO INDEVIDA
1.333279263,MIGRACAO INDEVIDA
1.73833553,MIGRACAO INDEVIDA
1.306629358,MIGRACAO INDEVIDA
1.313864868,MIGRACAO INDEVIDA
1.313863511,MIGRACAO INDEVIDA
1.78169021,MIGRACAO INDEVIDA
1.262926622,MIGRACAO INDEVIDA
1.321752641,MIGRACAO INDEVIDA
1.301168798,MIGRACAO INDEVIDA
1.261661921,MIGRACAO INDEVIDA
1.306800424,MIGRACAO INDEVIDA
1.330251548,MIGRACAO INDEVIDA
1.73193070,MIGRACAO INDEVIDA
1.321766794,MIGRACAO INDEVIDA
1.317927145,MIGRACAO INDEVIDA
1.330372166,MIGRACAO INDEVIDA
1.301580932,MIGRACAO INDEVIDA
1.303782068,MIGRACAO INDEVIDA
1.261884205,MIGRACAO INDEVIDA
1.296956204,MIGRACAO INDEVIDA
1.320046180,MIGRACAO INDEVIDA
1.328866227,MIGRACAO INDEVIDA
1.66122472,MIGRACAO INDEVIDA
1.295566319,MIGRACAO INDEVIDA
1.319920347,MIGRACAO INDEVIDA
1.314895152,MIGRACAO INDEVIDA
1.85454155,MIGRACAO INDEVIDA
1.334483754,MIGRACAO INDEVIDA
1.293083002,MIGRACAO INDEVIDA
1.80433502,MIGRACAO INDEVIDA
1.72486797,MIGRACAO INDEVIDA
1.332861307,MIGRACAO INDEVIDA
1.321457867,MIGRACAO INDEVIDA
1.295813979,MIGRACAO INDEVIDA
1.262120551,MIGRACAO INDEVIDA
1.263181290,MIGRACAO INDEVIDA
1.324078456,MIGRACAO INDEVIDA
1.322685845,MIGRACAO INDEVIDA
1.315250467,MIGRACAO INDEVIDA
1.329129502,MIGRACAO INDEVIDA
1.87789345,MIGRACAO INDEVIDA
1.57314564,MIGRACAO INDEVIDA
1.321740494,MIGRACAO INDEVIDA
1.264888065,MIGRACAO INDEVIDA
1.321416121,MIGRACAO INDEVIDA
1.296426489,MIGRACAO INDEVIDA
1.78793891,MIGRACAO INDEVIDA
1.263858343,MIGRACAO INDEVIDA
1.321818575,MIGRACAO INDEVIDA
1.88316771,MIGRACAO INDEVIDA
1.62070055,MIGRACAO INDEVIDA
1.88031178,MIGRACAO INDEVIDA
1.81696170,MIGRACAO INDEVIDA
1.288360633,MIGRACAO INDEVIDA
1.331899681,MIGRACAO INDEVIDA
1.326639202,MIGRACAO INDEVIDA
1.314230852,MIGRACAO INDEVIDA
1.326412782,MIGRACAO INDEVIDA
1.316542518,MIGRACAO INDEVIDA
1.283651246,MIGRACAO INDEVIDA
1.88257446,MIGRACAO INDEVIDA
1.322193321,MIGRACAO INDEVIDA
1.80840375,MIGRACAO INDEVIDA
1.85934268,MIGRACAO INDEVIDA
1.303278410,MIGRACAO INDEVIDA
1.314243064,MIGRACAO INDEVIDA
1.88745647,MIGRACAO INDEVIDA
1.308272086,MIGRACAO INDEVIDA
1.263986922,MIGRACAO INDEVIDA
1.328950391,MIGRACAO INDEVIDA
1.83504131,MIGRACAO INDEVIDA
1.314863188,MIGRACAO INDEVIDA
1.321180797,MIGRACAO INDEVIDA
1.76037556,MIGRACAO INDEVIDA
1.76195442,MIGRACAO INDEVIDA
1.333794063,MIGRACAO INDEVIDA
1.336399911,MIGRACAO INDEVIDA
1.331562100,MIGRACAO INDEVIDA
1.328835635,MIGRACAO INDEVIDA
1.317491892,MIGRACAO INDEVIDA
1.86973927,MIGRACAO INDEVIDA
1.84068596,MIGRACAO INDEVIDA
1.295572328,MIGRACAO INDEVIDA
1.320898757,MIGRACAO INDEVIDA
1.332437549,MIGRACAO INDEVIDA
1.316589045,MIGRACAO INDEVIDA
1.86801744,MIGRACAO INDEVIDA
1.322877439,MIGRACAO INDEVIDA
1.332246216,MIGRACAO INDEVIDA
1.330191999,MIGRACAO INDEVIDA
1.87225096,MIGRACAO INDEVIDA
1.261745747,MIGRACAO INDEVIDA
1.319173376,MIGRACAO INDEVIDA
1.286718399,MIGRACAO INDEVIDA
1.318560839,MIGRACAO INDEVIDA
1.318543195,MIGRACAO INDEVIDA
1.44619584,MIGRACAO INDEVIDA
1.328196720,MIGRACAO INDEVIDA
1.329997575,MIGRACAO INDEVIDA
1.325522194,MIGRACAO INDEVIDA
1.301994199,MIGRACAO INDEVIDA
1.74305271,MIGRACAO INDEVIDA
1.292605979,MIGRACAO INDEVIDA
1.78043171,MIGRACAO INDEVIDA
1.264961573,MIGRACAO INDEVIDA
1.80585602,MIGRACAO INDEVIDA
1.80585484,MIGRACAO INDEVIDA
1.87728551,MIGRACAO INDEVIDA
1.86564426,MIGRACAO INDEVIDA
1.81597786,MIGRACAO INDEVIDA
1.271227441,MIGRACAO INDEVIDA
1.269605032,MIGRACAO INDEVIDA
1.269606111,MIGRACAO INDEVIDA
1.70535432,MIGRACAO INDEVIDA
1.318112581,MIGRACAO INDEVIDA
1.76433524,MIGRACAO INDEVIDA
1.322985085,MIGRACAO INDEVIDA
1.288268530,MIGRACAO INDEVIDA
1.328579055,MIGRACAO INDEVIDA
1.321361999,MIGRACAO INDEVIDA
1.313592789,MIGRACAO INDEVIDA
1.278403022,MIGRACAO INDEVIDA
1.327651193,MIGRACAO INDEVIDA
1.323867272,MIGRACAO INDEVIDA
1.321383220,MIGRACAO INDEVIDA
1.334316125,MIGRACAO INDEVIDA
1.315147798,MIGRACAO INDEVIDA
1.324032792,MIGRACAO INDEVIDA
1.331531727,MIGRACAO INDEVIDA
1.293735677,MIGRACAO INDEVIDA
1.326698544,MIGRACAO INDEVIDA
1.318666723,MIGRACAO INDEVIDA
1.261859565,MIGRACAO INDEVIDA
1.261034807,MIGRACAO INDEVIDA
1.79278140,MIGRACAO INDEVIDA
1.78395015,MIGRACAO INDEVIDA
1.326980145,MIGRACAO INDEVIDA
1.261314084,MIGRACAO INDEVIDA
1.263491452,MIGRACAO INDEVIDA
1.265314922,MIGRACAO INDEVIDA
1.43229628,MIGRACAO INDEVIDA
1.317107617,MIGRACAO INDEVIDA
1.75224513,MIGRACAO INDEVIDA
1.316294167,MIGRACAO INDEVIDA
1.323354193,MIGRACAO INDEVIDA
1.87122752,MIGRACAO INDEVIDA
1.81088630,MIGRACAO INDEVIDA
1.320795989,MIGRACAO INDEVIDA
1.324966518,MIGRACAO INDEVIDA
1.317880873,MIGRACAO INDEVIDA
1.325289028,MIGRACAO INDEVIDA
1.318040131,MIGRACAO INDEVIDA
1.85694728,MIGRACAO INDEVIDA
1.329720482,MIGRACAO INDEVIDA
1.332963451,MIGRACAO INDEVIDA
1.323349850,MIGRACAO INDEVIDA
1.81090732,MIGRACAO INDEVIDA
1.315886365,MIGRACAO INDEVIDA
1.319230636,MIGRACAO INDEVIDA
1.326128931,MIGRACAO INDEVIDA
1.333772184,MIGRACAO INDEVIDA
1.327379772,MIGRACAO INDEVIDA
1.282040618,MIGRACAO INDEVIDA
1.323495443,MIGRACAO INDEVIDA
1.316580805,MIGRACAO INDEVIDA
1.86559266,MIGRACAO INDEVIDA
1.314343703,MIGRACAO INDEVIDA
1.315387825,MIGRACAO INDEVIDA
1.329857644,MIGRACAO INDEVIDA
1.313025364,MIGRACAO INDEVIDA
1.85089509,MIGRACAO INDEVIDA
1.332882555,MIGRACAO INDEVIDA
1.332017679,MIGRACAO INDEVIDA
1.76559231,MIGRACAO INDEVIDA
1.298542586,MIGRACAO INDEVIDA
1.85537992,MIGRACAO INDEVIDA
1.82475520,MIGRACAO INDEVIDA
1.82176591,MIGRACAO INDEVIDA
1.308984088,MIGRACAO INDEVIDA
1.85717032,MIGRACAO INDEVIDA
1.319148735,MIGRACAO INDEVIDA
1.87539421,MIGRACAO INDEVIDA
1.76266878,MIGRACAO INDEVIDA
1.313461441,MIGRACAO INDEVIDA
1.298885550,MIGRACAO INDEVIDA
1.85207796,MIGRACAO INDEVIDA
1.315481418,MIGRACAO INDEVIDA
1.264597114,MIGRACAO INDEVIDA
1.324662594,MIGRACAO INDEVIDA
1.312496814,MIGRACAO INDEVIDA
1.314287881,MIGRACAO INDEVIDA
1.86129885,MIGRACAO INDEVIDA
1.310650583,MIGRACAO INDEVIDA
1.310574701,MIGRACAO INDEVIDA
1.322792185,MIGRACAO INDEVIDA
1.336508609,MIGRACAO INDEVIDA
1.83729544,MIGRACAO INDEVIDA
1.75825704,MIGRACAO INDEVIDA
1.319176078,MIGRACAO INDEVIDA
1.334326910,MIGRACAO INDEVIDA
1.82176470,MIGRACAO INDEVIDA
1.317649487,MIGRACAO INDEVIDA
1.332014629,MIGRACAO INDEVIDA
1.328930001,MIGRACAO INDEVIDA
1.321027620,MIGRACAO INDEVIDA
1.263549022,MIGRACAO INDEVIDA
1.79146261,MIGRACAO INDEVIDA
1.81256823,MIGRACAO INDEVIDA
1.56850838,MIGRACAO INDEVIDA
1.326943236,MIGRACAO INDEVIDA
1.61256171,MIGRACAO INDEVIDA
1.79913498,MIGRACAO INDEVIDA
1.263701141,MIGRACAO INDEVIDA
1.313292857,MIGRACAO INDEVIDA
1.323835304,MIGRACAO INDEVIDA
1.325949868,MIGRACAO INDEVIDA
1.79917406,MIGRACAO INDEVIDA
1.311257159,MIGRACAO INDEVIDA
1.287516674,MIGRACAO INDEVIDA
1.316650755,MIGRACAO INDEVIDA
1.313252426,MIGRACAO INDEVIDA
1.313846055,MIGRACAO INDEVIDA
1.331259625,MIGRACAO INDEVIDA
1.317577942,MIGRACAO INDEVIDA
1.42545613,MIGRACAO INDEVIDA
1.44362414,MIGRACAO INDEVIDA
1.326919338,MIGRACAO INDEVIDA
1.80295863,MIGRACAO INDEVIDA
1.67601983,MIGRACAO INDEVIDA
1.262421830,MIGRACAO INDEVIDA
1.86125875,MIGRACAO INDEVIDA
1.334691103,MIGRACAO INDEVIDA
1.76570355,MIGRACAO INDEVIDA
1.76714931,MIGRACAO INDEVIDA
1.45014372,MIGRACAO INDEVIDA
1.320479159,MIGRACAO INDEVIDA
1.74960935,MIGRACAO INDEVIDA
1.264871352,MIGRACAO INDEVIDA
1.325222301,MIGRACAO INDEVIDA
1.301367565,MIGRACAO INDEVIDA
1.315345272,MIGRACAO INDEVIDA
1.326651522,MIGRACAO INDEVIDA
1.321996595,MIGRACAO INDEVIDA
1.306790037,MIGRACAO INDEVIDA
1.64663181,MIGRACAO INDEVIDA
1.87483714,MIGRACAO INDEVIDA
1.87484041,MIGRACAO INDEVIDA
1.87484310,MIGRACAO INDEVIDA
1.261794862,MIGRACAO INDEVIDA
1.264098368,MIGRACAO INDEVIDA
1.295090073,MIGRACAO INDEVIDA
1.307718297,MIGRACAO INDEVIDA
1.87054442,MIGRACAO INDEVIDA
1.75272508,MIGRACAO INDEVIDA
1.274047698,MIGRACAO INDEVIDA
1.87025456,MIGRACAO INDEVIDA
1.326036298,MIGRACAO INDEVIDA
1.265167281,MIGRACAO INDEVIDA
1.314453938,MIGRACAO INDEVIDA
1.264926933,MIGRACAO INDEVIDA
1.85232513,MIGRACAO INDEVIDA
1.315692996,MIGRACAO INDEVIDA
1.87663818,MIGRACAO INDEVIDA
1.324300259,MIGRACAO INDEVIDA
1.315146025,MIGRACAO INDEVIDA
1.315141786,MIGRACAO INDEVIDA
1.78833743,MIGRACAO INDEVIDA
1.332584186,MIGRACAO INDEVIDA
1.84627869,MIGRACAO INDEVIDA
1.331184193,MIGRACAO INDEVIDA
1.318633931,MIGRACAO INDEVIDA
1.315390724,MIGRACAO INDEVIDA
1.328964498,MIGRACAO INDEVIDA
1.326910632,MIGRACAO INDEVIDA
1.333526353,MIGRACAO INDEVIDA
1.84485550,MIGRACAO INDEVIDA
1.318590567,MIGRACAO INDEVIDA
1.261797879,MIGRACAO INDEVIDA
1.261820138,MIGRACAO INDEVIDA
1.262313902,MIGRACAO INDEVIDA
1.262313773,MIGRACAO INDEVIDA
1.265163297,MIGRACAO INDEVIDA
1.329997134,MIGRACAO INDEVIDA
1.279799923,MIGRACAO INDEVIDA
1.324085415,MIGRACAO INDEVIDA
1.322879808,MIGRACAO INDEVIDA
1.319370271,MIGRACAO INDEVIDA
1.76177564,MIGRACAO INDEVIDA
1.328211723,MIGRACAO INDEVIDA
1.263060279,MIGRACAO INDEVIDA
1.86330450,MIGRACAO INDEVIDA
1.315253732,MIGRACAO INDEVIDA
1.326027964,MIGRACAO INDEVIDA
1.328620829,MIGRACAO INDEVIDA
1.81957897,MIGRACAO INDEVIDA
1.317118506,MIGRACAO INDEVIDA
1.310210446,MIGRACAO INDEVIDA
1.82237229,MIGRACAO INDEVIDA
1.84476764,MIGRACAO INDEVIDA
1.84477322,MIGRACAO INDEVIDA
1.84477941,MIGRACAO INDEVIDA
1.84478495,MIGRACAO INDEVIDA
1.263416397,MIGRACAO INDEVIDA
1.55103215,MIGRACAO INDEVIDA
1.262739886,MIGRACAO INDEVIDA
1.262739562,MIGRACAO INDEVIDA
1.262739796,MIGRACAO INDEVIDA
1.261345428,MIGRACAO INDEVIDA
1.261332440,MIGRACAO INDEVIDA
1.261278347,MIGRACAO INDEVIDA
1.322977673,MIGRACAO INDEVIDA
1.330533343,MIGRACAO INDEVIDA
1.310479974,MIGRACAO INDEVIDA
1.320608222,MIGRACAO INDEVIDA
1.265193702,MIGRACAO INDEVIDA
1.72817151,MIGRACAO INDEVIDA
1.320084969,MIGRACAO INDEVIDA
1.266850237,MIGRACAO INDEVIDA
1.76441674,MIGRACAO INDEVIDA
1.27798319,MIGRACAO INDEVIDA
1.55210706,MIGRACAO INDEVIDA
1.63109878,MIGRACAO INDEVIDA
1.71479764,MIGRACAO INDEVIDA
1.326536364,MIGRACAO INDEVIDA
1.320413475,MIGRACAO INDEVIDA
1.292332337,MIGRACAO INDEVIDA
1.264042095,MIGRACAO INDEVIDA
1.320738442,MIGRACAO INDEVIDA
1.86509475,MIGRACAO INDEVIDA
1.82901156,MIGRACAO INDEVIDA
1.320863330,MIGRACAO INDEVIDA
1.77569895,MIGRACAO INDEVIDA
1.81737406,MIGRACAO INDEVIDA
1.84231647,MIGRACAO INDEVIDA
1.329769424,MIGRACAO INDEVIDA
1.292412991,MIGRACAO INDEVIDA
1.83115619,MIGRACAO INDEVIDA
1.74421458,MIGRACAO INDEVIDA
1.74421580,MIGRACAO INDEVIDA
1.59151799,MIGRACAO INDEVIDA
1.59147175,MIGRACAO INDEVIDA
1.59146580,MIGRACAO INDEVIDA
1.325845309,MIGRACAO INDEVIDA
1.319188093,MIGRACAO INDEVIDA
1.264568846,MIGRACAO INDEVIDA
1.84642651,MIGRACAO INDEVIDA
1.328769421,MIGRACAO INDEVIDA
1.77375788,MIGRACAO INDEVIDA
1.317598482,MIGRACAO INDEVIDA
1.318061004,MIGRACAO INDEVIDA
1.316288596,MIGRACAO INDEVIDA
1.331196670,MIGRACAO INDEVIDA
1.330473288,MIGRACAO INDEVIDA
1.314235856,MIGRACAO INDEVIDA
1.334867583,MIGRACAO INDEVIDA
1.334865853,MIGRACAO INDEVIDA
1.80946721,MIGRACAO INDEVIDA
1.315544678,MIGRACAO INDEVIDA
1.265034792,MIGRACAO INDEVIDA
1.321583395,MIGRACAO INDEVIDA
1.315613240,MIGRACAO INDEVIDA
1.291353710,MIGRACAO INDEVIDA
1.334414942,MIGRACAO INDEVIDA
1.81031658,MIGRACAO INDEVIDA
1.334250817,MIGRACAO INDEVIDA
1.319329927,MIGRACAO INDEVIDA
1.76397657,MIGRACAO INDEVIDA
1.76392486,MIGRACAO INDEVIDA
1.292618903,MIGRACAO INDEVIDA
1.265172366,MIGRACAO INDEVIDA
1.313322600,MIGRACAO INDEVIDA
1.297676321,MIGRACAO INDEVIDA
1.261483781,MIGRACAO INDEVIDA
1.333779766,MIGRACAO INDEVIDA
1.83091304,MIGRACAO INDEVIDA
1.327549602,MIGRACAO INDEVIDA
1.84351108,MIGRACAO INDEVIDA
1.322289218,MIGRACAO INDEVIDA
1.320406318,MIGRACAO INDEVIDA
1.317488571,MIGRACAO INDEVIDA
1.325179316,MIGRACAO INDEVIDA
1.43786257,MIGRACAO INDEVIDA
1.328283218,MIGRACAO INDEVIDA
1.84682442,MIGRACAO INDEVIDA
1.315463404,MIGRACAO INDEVIDA
1.283364057,MIGRACAO INDEVIDA
1.327042814,MIGRACAO INDEVIDA
1.74157541,MIGRACAO INDEVIDA
1.307739091,MIGRACAO INDEVIDA
1.315574355,MIGRACAO INDEVIDA
1.320423671,MIGRACAO INDEVIDA
1.320884399,MIGRACAO INDEVIDA
1.332019790,MIGRACAO INDEVIDA
1.332019615,MIGRACAO INDEVIDA
1.312463000,MIGRACAO INDEVIDA
1.264484892,MIGRACAO INDEVIDA
1.291304063,MIGRACAO INDEVIDA
1.320100873,MIGRACAO INDEVIDA
1.60201365,MIGRACAO INDEVIDA
1.82367637,MIGRACAO INDEVIDA
1.265124357,MIGRACAO INDEVIDA
1.264285328,MIGRACAO INDEVIDA
1.87929968,MIGRACAO INDEVIDA
1.294309807,MIGRACAO INDEVIDA
1.330446477,MIGRACAO INDEVIDA
1.325261902,MIGRACAO INDEVIDA
1.83094473,MIGRACAO INDEVIDA
1.322166702,MIGRACAO INDEVIDA
1.84514187,MIGRACAO INDEVIDA
1.321698003,MIGRACAO INDEVIDA
1.274454224,MIGRACAO INDEVIDA
1.322804328,MIGRACAO INDEVIDA
1.73141104,MIGRACAO INDEVIDA
1.320893469,MIGRACAO INDEVIDA
1.321116676,MIGRACAO INDEVIDA
1.313877491,MIGRACAO INDEVIDA
1.31410880,MIGRACAO INDEVIDA
1.316532612,MIGRACAO INDEVIDA
1.74557025,MIGRACAO INDEVIDA
1.263640533,MIGRACAO INDEVIDA
1.277826788,MIGRACAO INDEVIDA
1.329207128,MIGRACAO INDEVIDA
1.321061267,MIGRACAO INDEVIDA
1.70597610,MIGRACAO INDEVIDA
1.70152534,MIGRACAO INDEVIDA
1.313161111,MIGRACAO INDEVIDA
1.319001540,MIGRACAO INDEVIDA
1.262028289,MIGRACAO INDEVIDA
1.262028377,MIGRACAO INDEVIDA
1.336860834,MIGRACAO INDEVIDA
1.88389593,MIGRACAO INDEVIDA
1.80583332,MIGRACAO INDEVIDA
1.314114281,MIGRACAO INDEVIDA
1.84226130,MIGRACAO INDEVIDA
1.88107540,MIGRACAO INDEVIDA
1.293613430,MIGRACAO INDEVIDA
1.318301699,MIGRACAO INDEVIDA
1.280145583,MIGRACAO INDEVIDA
1.87119096,MIGRACAO INDEVIDA
1.325092148,MIGRACAO INDEVIDA
1.290440405,MIGRACAO INDEVIDA
1.330081072,MIGRACAO INDEVIDA
1.87377378,MIGRACAO INDEVIDA
1.77035247,MIGRACAO INDEVIDA
1.86814024,MIGRACAO INDEVIDA
1.79697856,MIGRACAO INDEVIDA
1.261507099,MIGRACAO INDEVIDA
1.315576345,MIGRACAO INDEVIDA
1.327878384,MIGRACAO INDEVIDA
1.317151145,MIGRACAO INDEVIDA
1.315888946,MIGRACAO INDEVIDA
1.334631441,MIGRACAO INDEVIDA
1.85623172,MIGRACAO INDEVIDA
1.320794526,MIGRACAO INDEVIDA
1.328166833,MIGRACAO INDEVIDA
1.75887824,MIGRACAO INDEVIDA
1.81632913,MIGRACAO INDEVIDA
1.295686062,MIGRACAO INDEVIDA
1.340376207,MIGRACAO INDEVIDA
1.300016215,MIGRACAO INDEVIDA
1.86952369,MIGRACAO INDEVIDA
1.315428466,MIGRACAO INDEVIDA
1.320660357,MIGRACAO INDEVIDA
1.86291139,MIGRACAO INDEVIDA
1.329998423,MIGRACAO INDEVIDA
1.318262062,MIGRACAO INDEVIDA
1.315607090,MIGRACAO INDEVIDA
1.319319793,MIGRACAO INDEVIDA
1.316423568,MIGRACAO INDEVIDA
1.318142389,MIGRACAO INDEVIDA
1.70332378,MIGRACAO INDEVIDA
1.71170399,MIGRACAO INDEVIDA
1.288369140,MIGRACAO INDEVIDA
1.288363662,MIGRACAO INDEVIDA
1.325117806,MIGRACAO INDEVIDA
1.331338388,MIGRACAO INDEVIDA
1.71471094,MIGRACAO INDEVIDA
1.71471180,MIGRACAO INDEVIDA
1.71473143,MIGRACAO INDEVIDA
1.295927922,MIGRACAO INDEVIDA
1.85911223,MIGRACAO INDEVIDA
1.263665790,MIGRACAO INDEVIDA
1.287234112,MIGRACAO INDEVIDA
1.313070523,MIGRACAO INDEVIDA
1.328468396,MIGRACAO INDEVIDA
1.316556539,MIGRACAO INDEVIDA
1.87420986,MIGRACAO INDEVIDA
1.319863677,MIGRACAO INDEVIDA
1.325481998,MIGRACAO INDEVIDA
1.320427281,MIGRACAO INDEVIDA
1.48202349,MIGRACAO INDEVIDA
1.79081726,MIGRACAO INDEVIDA
1.318193101,MIGRACAO INDEVIDA
1.77632718,MIGRACAO INDEVIDA
1.76180847,MIGRACAO INDEVIDA
1.262338895,MIGRACAO INDEVIDA
1.318735378,MIGRACAO INDEVIDA
1.318939740,MIGRACAO INDEVIDA
1.333808545,MIGRACAO INDEVIDA
1.332494069,MIGRACAO INDEVIDA
1.75633758,MIGRACAO INDEVIDA
1.72730006,MIGRACAO INDEVIDA
1.308622895,MIGRACAO INDEVIDA
1.327446787,MIGRACAO INDEVIDA
1.88609447,MIGRACAO INDEVIDA
1.303676194,MIGRACAO INDEVIDA
1.323399560,MIGRACAO INDEVIDA
1.313873450,MIGRACAO INDEVIDA
1.328067512,MIGRACAO INDEVIDA
1.321763682,MIGRACAO INDEVIDA
1.62866505,MIGRACAO INDEVIDA
1.328369052,MIGRACAO INDEVIDA
1.324341418,MIGRACAO INDEVIDA
1.77681526,MIGRACAO INDEVIDA
1.325210859,MIGRACAO INDEVIDA
1.325721010,MIGRACAO INDEVIDA
1.324730763,MIGRACAO INDEVIDA
1.327582703,MIGRACAO INDEVIDA
1.327790330,MIGRACAO INDEVIDA
1.328035615,MIGRACAO INDEVIDA
1.317828606,MIGRACAO INDEVIDA
1.321609372,MIGRACAO INDEVIDA
1.297880730,MIGRACAO INDEVIDA
1.335863786,MIGRACAO INDEVIDA
1.327965371,MIGRACAO INDEVIDA
1.326367689,MIGRACAO INDEVIDA
1.261447488,MIGRACAO INDEVIDA
1.336631656,MIGRACAO INDEVIDA
1.322296759,MIGRACAO INDEVIDA
1.302603931,MIGRACAO INDEVIDA
1.321482201,MIGRACAO INDEVIDA
1.317849081,MIGRACAO INDEVIDA
1.313778468,MIGRACAO INDEVIDA
1.326709240,MIGRACAO INDEVIDA
1.263072065,MIGRACAO INDEVIDA
1.85908625,MIGRACAO INDEVIDA
1.334575151,MIGRACAO INDEVIDA
1.265010908,MIGRACAO INDEVIDA
1.42709255,MIGRACAO INDEVIDA
1.315263931,MIGRACAO INDEVIDA
1.320541236,MIGRACAO INDEVIDA
1.312860691,MIGRACAO INDEVIDA
1.306791313,MIGRACAO INDEVIDA
1.332982934,MIGRACAO INDEVIDA
1.41357002,MIGRACAO INDEVIDA
1.282890454,MIGRACAO INDEVIDA
1.265259427,MIGRACAO INDEVIDA
1.327389558,MIGRACAO INDEVIDA
1.327339452,MIGRACAO INDEVIDA
1.292783513,MIGRACAO INDEVIDA
1.313779039,MIGRACAO INDEVIDA
1.80349421,MIGRACAO INDEVIDA
1.316602208,MIGRACAO INDEVIDA
1.316626230,MIGRACAO INDEVIDA
1.82137595,MIGRACAO INDEVIDA
1.334405514,MIGRACAO INDEVIDA
1.305507344,MIGRACAO INDEVIDA
1.321754533,MIGRACAO INDEVIDA
1.330281134,MIGRACAO INDEVIDA
1.71189289,MIGRACAO INDEVIDA
1.85858847,MIGRACAO INDEVIDA
1.322573135,MIGRACAO INDEVIDA
1.319348663,MIGRACAO INDEVIDA
1.84878828,MIGRACAO INDEVIDA
1.262101216,MIGRACAO INDEVIDA
1.313209462,MIGRACAO INDEVIDA
1.329015058,MIGRACAO INDEVIDA
1.315208406,MIGRACAO INDEVIDA
1.323171133,MIGRACAO INDEVIDA
1.338444325,MIGRACAO INDEVIDA
1.83570395,MIGRACAO INDEVIDA
1.84915753,MIGRACAO INDEVIDA
